grapherId,slug,chartType,md5,svgFilename
3638,jobs-and-personal-contacts-europe,undefined,8bf7234f7957792c75e659f3d4c77397,jobs-and-personal-contacts-europe_v11_850x600.svg
6178,deaths-from-road-injuries,undefined,ddde8750692bd645f6609872bbd04ecb,deaths-from-road-injuries_v4_850x600.svg
5399,death-rate-lead-exposure,undefined,067035afb20fc5ae5551e75c04df4509,death-rate-lead-exposure_v10_850x600.svg
1739,stroke-death-rates-by-age,undefined,db5c5f03ce16580641766390439e9be3,stroke-death-rates-by-age_v18_850x600.svg
3852,local-govts-risk-reduction,undefined,a38fe14ea83b5457e82a540509c74200,local-govts-risk-reduction_v13_850x600.svg
2980,population-threshold-for-urban-area,DiscreteBar,8c5c00448610d208c3a848a8d1aba3ef,population-threshold-for-urban-area_v3_850x600.svg
4079,daily-confirmed-deaths-comparison-with-rolling-average,undefined,42fd18d543fd86b16d05994ae870c654,daily-confirmed-deaths-comparison-with-rolling-average_v2950_850x600.svg
5997,share-of-population-in-multidimensional-poverty-urban-vs-rural-cme,DiscreteBar,54e9fd75c45fc0a81670b6e0cd144543,share-of-population-in-multidimensional-poverty-urban-vs-rural-cme_v15_850x600.svg
4845,number-species-evaluated-iucn,undefined,66d5769fb33af8e4b5ab276a963ae765,number-species-evaluated-iucn_v8_850x600.svg
2148,breakdown-of-child-mortality-by-cause,StackedArea,33cc3e2fc9a30adf8e1e032b4526e3a6,breakdown-of-child-mortality-by-cause_v12_850x600.svg
5709,experience-with-democracy-womsuffr-bmr,undefined,66344d9312ee44f7006bcfc70513ebb8,experience-with-democracy-womsuffr-bmr_v26_850x600.svg
4626,current-covid-patients-icu,undefined,c94abce2461ad46f556c7f8ca792a111,current-covid-patients-icu_v1202_850x600.svg
1354,share-of-employed-women-working-in-agriculture-vs-gdp-per-capita,ScatterPlot,cf8aea7328c06ea894a5c08892672034,share-of-employed-women-working-in-agriculture-vs-gdp-per-capita_v13_850x600.svg
3403,press-freedom-rsf,undefined,feb2587d8d94ef9af5a3641c9b86d6be,press-freedom-rsf_v20_850x600.svg
6171,death-rate-from-diabetes-ghe,undefined,d14fe44dc9eb6178d356bb905ebc6ab1,death-rate-from-diabetes-ghe_v4_850x600.svg
4414,share-of-low-carbon-energy-vs-gdp,ScatterPlot,f7db228fd51d05d9c61d79b917baf48a,share-of-low-carbon-energy-vs-gdp_v21_850x600.svg
2387,share-with-asperger-syndrome,undefined,5817a3452ad116a679906be1c91de444,share-with-asperger-syndrome_v3_850x600.svg
3255,beliefs-about-what-it-takes-to-gete-ahead-in-life,DiscreteBar,490bb0f37a576ffc8d17d5912f17299c,beliefs-about-what-it-takes-to-gete-ahead-in-life_v13_850x600.svg
1502,open-defecation-in-rural-areas-vs-urban-areas,ScatterPlot,e06bcbdb706c85646045fb90d66b6130,open-defecation-in-rural-areas-vs-urban-areas_v9_850x600.svg
4242,daily-confirmed-covid-19-deaths-vs-confirmed-cases,ScatterPlot,332c9b9e3dec6e30126cc10ef3a84c7b,daily-confirmed-covid-19-deaths-vs-confirmed-cases_v3208_850x600.svg
5390,traded-energy-share-domestic,undefined,0257d0ed912a50998512f10e8c02e5ce,traded-energy-share-domestic_v4_850x600.svg
1730,drowning-death-rates-by-age,LineChart,313c75f9634bf5a721c725be0da80f10,drowning-death-rates-by-age_v14_850x600.svg
3067,acres-burned-per-wildfire-usa,StackedBar,03565ef939ae2985c7e27c4fc9e3db75,acres-burned-per-wildfire-usa_v4_850x600.svg
2989,land-area-km,DiscreteBar,38bc95e249f5307d2c9b064c1f3e3d95,land-area-km_v8_850x600.svg
2373,urban-vs-rural-population-safely-managed-sanitation,ScatterPlot,2ba569ed006bfeed0a12d86128ba1098,urban-vs-rural-population-safely-managed-sanitation_v9_850x600.svg
4084,critical-care-beds-per-1000,undefined,57e8644347b922f9b311facfaf7b416f,critical-care-beds-per-1000_v5_850x600.svg
5156,per-capita-methane-agriculture,undefined,fc45d7b7e670e1485ed7edf55c592b04,per-capita-methane-agriculture_v11_850x600.svg
5364,net-zero-target-set,DiscreteBar,86ac0c592a45400779c14375038df400,net-zero-target-set_v8_850x600.svg
2141,alcohol-disorders-dalys-age-standardized-rate,undefined,61d42d845a7d1b05ea396372b7e683b7,alcohol-disorders-dalys-age-standardized-rate_v17_850x600.svg
3093,changes-in-unemployment-and-wellbeing-during-the-financial-crisis-evidence-from-the-us-states,ScatterPlot,235848a66d778aca0275a273eb85ac86,changes-in-unemployment-and-wellbeing-during-the-financial-crisis-evidence-from-the-us-states_v16_850x600.svg
5700,number-democracies-autocracies-amb-row,StackedArea,21c2adc4d3567cce9ab1575ea74f4a05,number-democracies-autocracies-amb-row_v35_850x600.svg
2525,capital-intensity,undefined,5565881f55cc1e9920c607cb6d45f7e3,capital-intensity_v4_850x600.svg
6185,death-rate-from-drowning-ghe,undefined,175215fbc4cb8b775de6fb0f5b55ccf6,death-rate-from-drowning-ghe_v3_850x600.svg
5532,learning-outcomes-1985-vs-2015,ScatterPlot,a9c3325f9cdf919db1b1ba571de9281a,learning-outcomes-1985-vs-2015_v22_850x600.svg
1192,crude-birth-rate,undefined,76caa46c5748fdd427a4072d183d05de,crude-birth-rate_v11_850x600.svg
3058,precipitation-anomaly,undefined,cb6eee6a485f9a9e8ba1d6565f3e52ff,precipitation-anomaly_v3_850x600.svg
3864,national-statistical-legislation,undefined,82e73c0ebd73b5a377f6c1066b23e6f1,national-statistical-legislation_v13_850x600.svg
4873,mismanaged-plastic-waste-per-capita,DiscreteBar,d91a237b5eb6275b00dd7a665f83142d,mismanaged-plastic-waste-per-capita_v10_850x600.svg
1965,nurses-and-midwives-per-1000-people,undefined,48e46e6a8376bba299f240dca7d7a6c2,nurses-and-midwives-per-1000-people_v10_850x600.svg
495,so-emissions-by-world-region-in-million-tonnes,StackedArea,c98e25b00f09d8b8cd1fa15cd086cd55,so-emissions-by-world-region-in-million-tonnes_v3_850x600.svg
4619,weekly-hospital-admissions-covid,undefined,3c7dae77ed56c7157849136de5ce47fc,weekly-hospital-admissions-covid_v1213_850x600.svg
1991,percentage-of-teachers-in-lower-secondary-education-who-are-qualified,undefined,46dbb714577bef39fabc51c2eb3646a4,percentage-of-teachers-in-lower-secondary-education-who-are-qualified_v4_850x600.svg
653,fossil-fuel-price-index,undefined,93cf1e29de6004d20380856868c0c623,fossil-fuel-price-index_v4_850x600.svg
6388,share-of-s-aureus-bloodstream-infections-that-are-resistant-to-antibiotics,undefined,ad377fd12cb46fa4be22bad7783c4340,share-of-s-aureus-bloodstream-infections-that-are-resistant-to-antibiotics_v4_850x600.svg
2942,total-number-of-fatal-shark-attacks,LineChart,0afbd8b1afa6e503422271c46f191e3e,total-number-of-fatal-shark-attacks_v11_850x600.svg
3890,number-of-deaths-per-year,undefined,32366a654b6c0c5cfaa60cf80bd66776,number-of-deaths-per-year_v10_850x600.svg
4289,electricity-generation,undefined,fefec2dd5fcd5a528d373199123e88c8,electricity-generation_v23_850x600.svg
5169,poverty-gap-index-at-190-int-per-day-povcal,undefined,00354ad63742fc8e7af11dbe159596c0,poverty-gap-index-at-190-int-per-day-povcal_v33_850x600.svg
4887,coral-bleaching-events,StackedBar,c74751bc2e4a2cc0d861a84ce673f04e,coral-bleaching-events_v5_850x600.svg
5955,share-vs-intensity-of-multidimensional-poverty,ScatterPlot,ff9ae13f5d8f6c9a46da143313f3a46c,share-vs-intensity-of-multidimensional-poverty_v30_850x600.svg
237,disposable-household-income-by-income-decile-absolute,undefined,89c69a811764dd62508f08be69a96424,disposable-household-income-by-income-decile-absolute_v8_850x600.svg
5707,share-democracies-nondemocracies-womsuffr-bmr,StackedArea,e50c170880a59850a64cd8568ca78f40,share-democracies-nondemocracies-womsuffr-bmr_v35_850x600.svg
2522,unadjusted-gender-wage-gap-including-unemployed,DiscreteBar,dcbec6bb30bb47839e95167aa614bf2a,unadjusted-gender-wage-gap-including-unemployed_v3_850x600.svg
6182,number-of-deaths-from-suicide-ghe,undefined,2299875ae06fdc9f90b8053dfc74c63d,number-of-deaths-from-suicide-ghe_v8_850x600.svg
5363,women-who-experienced-violence-by-an-intimate-partner,undefined,b908f7e44401b993277c2ff647d82b89,women-who-experienced-violence-by-an-intimate-partner_v10_850x600.svg
3094,the-role-of-agriculture-in-the-fluctuations-of-the-aggregate-economy-in-britain,undefined,658b56d20fb998cd300b2bd817830374,the-role-of-agriculture-in-the-fluctuations-of-the-aggregate-economy-in-britain_v7_850x600.svg
801,prevalence-of-night-blindness-in-pregnant-women,DiscreteBar,7901476c4b3dd0e15ab23e77df158f06,prevalence-of-night-blindness-in-pregnant-women_v4_850x600.svg
4083,number-acute-care-beds,undefined,2ccdde82303fd3140ffb5c2485615442,number-acute-care-beds_v2_850x600.svg
5151,distribution-of-population-between-different-poverty-thresholds-stacke-bar,StackedDiscreteBar,a42e8bba014b4d9d2a4c03c3d760a077,distribution-of-population-between-different-poverty-thresholds-stacke-bar_v28_850x600.svg
4245,per-capita-co2-sector,LineChart,3f4004a597ec3314f42abe93d604f169,per-capita-co2-sector_v6_850x600.svg
1737,stroke-deaths-by-age,StackedArea,c4fddcab2506581a4a253eb112eeea2f,stroke-deaths-by-age_v17_850x600.svg
3060,high-summer-temp-usa,undefined,146918cbfe7bccdba82be12caf90429d,high-summer-temp-usa_v5_850x600.svg
2380,sanitation-facilities-coverage-in-rural-areas,StackedArea,a200ab18ad74357c9f790597081fd308,sanitation-facilities-coverage-in-rural-areas_v3_850x600.svg
3252,global-and-between-country-income-inequality,undefined,63dbdeb96cbbb6feb15b2b873a1147ec,global-and-between-country-income-inequality_v10_850x600.svg
5999,income-share-of-the-top-10-pip,undefined,4c75cc7b9d72b4e4b7161cecff9cfc22,income-share-of-the-top-10-pip_v19_850x600.svg
3636,diarrheal-prevalence-rates-vs-gdp-per-capita,ScatterPlot,9505384561519867754e785842842256,diarrheal-prevalence-rates-vs-gdp-per-capita_v23_850x600.svg
4413,per-capita-low-carbon-vs-gdp,ScatterPlot,96d24d9e35bd0631f0b7b300e1d2b6d2,per-capita-low-carbon-vs-gdp_v18_850x600.svg
4621,time-spent-sports-usa,undefined,9b389d5abf1bf43bbff02e2bad11f740,time-spent-sports-usa_v7_850x600.svg
3404,causes-of-death-in-children,undefined,0c84bc5bc22f91708eec7137affa4e4d,causes-of-death-in-children_v23_850x600.svg
6176,deaths-from-malnutrition-ghe,undefined,156ea29258877d1733739b62e42004ec,deaths-from-malnutrition-ghe_v3_850x600.svg
4880,plastic-waste-mismanaged,DiscreteBar,a9cd24206ff859fd16fb6b352ca525d6,plastic-waste-mismanaged_v8_850x600.svg
5952,intensity-of-multidimensional-poverty-national,DiscreteBar,e78e7f2f0dee2120d3d68bdd304316bf,intensity-of-multidimensional-poverty-national_v21_850x600.svg
230,children-per-woman-UN,undefined,6b3b1675534c11c3180ceaa8c47c6f60,children-per-woman-UN_v20_850x600.svg
3299,cost-of-generating-electricity-new-capacity-using-photovoltaic-cells-in-the-us-19762009,undefined,60a0f9df502135830e56bf94c9685647,cost-of-generating-electricity-new-capacity-using-photovoltaic-cells-in-the-us-19762009_v8_850x600.svg
2179,eating-disorder-dalys-rate,undefined,b20d712f107c907dfa244dc7d75c39d3,eating-disorder-dalys-rate_v16_850x600.svg
2945,difference-in-female-and-male-life-expectancy-at-age-45,LineChart,504d813c42a2cda91c2e3b00d1777fc5,difference-in-female-and-male-life-expectancy-at-age-45_v5_850x600.svg
3897,food-miles-by-transport,DiscreteBar,e988c3125b8f0519057c006fafcce0f1,food-miles-by-transport_v4_850x600.svg
1996,death-rate-from-opioid-use,undefined,b068a69fe7bb4a49ea22319492d91bfe,death-rate-from-opioid-use_v18_850x600.svg
492,death-rates-from-ambient-particulate-air-pollution,undefined,8b0570a4926982c4764a9a84dd3ccf7c,death-rates-from-ambient-particulate-air-pollution_v21_850x600.svg
6149,death-rate-from-strokes,undefined,3c7b260a930e2e94f9d98625bcc06221,death-rate-from-strokes_v3_850x600.svg
1962,gdp-per-capita-from-the-world-bank-and-maddison-project,ScatterPlot,40091163ce1337a7a4dd5a79e0913d11,gdp-per-capita-from-the-world-bank-and-maddison-project_v17_850x600.svg
3609,microplastics-in-ocean,LineChart,957f9e79c9726b914a022726b305af76,microplastics-in-ocean_v3_850x600.svg
4048,cumulative-deaths-and-cases-covid-19,undefined,5203a1912f7bace3c4cab6fd90a73fab,cumulative-deaths-and-cases-covid-19_v2978_850x600.svg
3863,govt-expenditure-share-budget,undefined,28e0466c16082a32c72a6c0b3bb9fbb8,govt-expenditure-share-budget_v16_850x600.svg
1708,causes-of-death-in-5-14-year-olds,undefined,df96108f0c1828dc0d367ccc0bf92f04,causes-of-death-in-5-14-year-olds_v19_850x600.svg
2911,chinese-plastic-imports,StackedBar,fd3a9abbe8666d804218eacb0c95c67a,chinese-plastic-imports_v4_850x600.svg
5906,number-democratizing-autocratizing-countries-ert,StackedArea,bd24cd52cb2f21db392e5315f84cab20,number-democratizing-autocratizing-countries-ert_v62_850x600.svg
600,various-measures-of-child-labour-incidence,LineChart,64a0178012019a7065a15da4b661820c,various-measures-of-child-labour-incidence_v4_850x600.svg
4478,q2-gdp-growth-vs-confirmed-cases-per-million-people,ScatterPlot,d3380aa546dd53dddc223296930c489e,q2-gdp-growth-vs-confirmed-cases-per-million-people_v2751_850x600.svg
5798,share-democracies-nondemocracies-polity,StackedArea,653bf7c789059cff9cccf16fb979c50f,share-democracies-nondemocracies-polity_v41_850x600.svg
3837,schools-access-drinking-water,undefined,d28799188d3acc71c90d42ebb1aa5b3c,schools-access-drinking-water_v8_850x600.svg
290,fertility-vs-child-mortality-family-planning-policy,ScatterPlot,383903704e31b9e612928a2f08aedede,fertility-vs-child-mortality-family-planning-policy_v17_850x600.svg
2576,hypothetical-global-meat-demand,undefined,3f110991fb3aedda35f03395b2710a81,hypothetical-global-meat-demand_v2_850x600.svg
5753,engaged-society,undefined,2ed832ffa20ac39c9db0fb6a903a12a3,engaged-society_v51_850x600.svg
4681,palm-oil-imports,undefined,abae906b507183edb0daf04248740ee1,palm-oil-imports_v6_850x600.svg
5939,historical-biological-weapons-proliferation,undefined,1a6518164dec9c326dcf294964449012,historical-biological-weapons-proliferation_v18_850x600.svg
855,share-of-dietary-energy-derived-from-protein-vs-gdp-per-capita,ScatterPlot,fc9bf4694e2b7ef7b6dd82c574687967,share-of-dietary-energy-derived-from-protein-vs-gdp-per-capita_v17_850x600.svg
2112,net-oda-to-ldcs-as-percentage-of-donors-gni,undefined,0d1e5f9b49d715900bd7e76583bb6e0d,net-oda-to-ldcs-as-percentage-of-donors-gni_v12_850x600.svg
1797,industry-share-of-total-emplyoment,undefined,b49e94baeb710994bb04714a042efd3b,industry-share-of-total-emplyoment_v5_850x600.svg
5337,long-term-cod-catch,undefined,31539842246f9c70d88c0bde358c4061,long-term-cod-catch_v3_850x600.svg
3206,weather-losses-share-gdp,StackedBar,5f5b4add6149487536789a4d5581582c,weather-losses-share-gdp_v1_850x600.svg
3808,deaths-from-cysticercosis,undefined,cd494b45fe78267f799734964682dab5,deaths-from-cysticercosis_v14_850x600.svg
3034,wages-relative-to-the-price-of-energy,DiscreteBar,fcaa2d5a492b50b075aa31272ac2bef3,wages-relative-to-the-price-of-energy_v16_850x600.svg
4211,biweekly-confirmed-covid-19-cases,undefined,d9bd90d9abac6e787def2e301ea445f9,biweekly-confirmed-covid-19-cases_v2856_850x600.svg
6122,rate-of-premature-deaths-due-to-alcohol-gbd,undefined,abdf5ab8c58576baebe206888e0cee45,rate-of-premature-deaths-due-to-alcohol-gbd_v5_850x600.svg
3450,share-of-calories-from-animal-protein-vs-mean-male-height,ScatterPlot,186eb00a6b69207076e0e26c6c99d274,share-of-calories-from-animal-protein-vs-mean-male-height_v9_850x600.svg
2582,armed-forces-personnel,undefined,d5423e780be7a6bf7dc009805ecba80b,armed-forces-personnel_v19_850x600.svg
1307,pasec-mean-performance-on-the-french-language-scale-for-5th-grade-students-2004-2010,undefined,9de4f32612c2e27eacf4db57ff22076f,pasec-mean-performance-on-the-french-language-scale-for-5th-grade-students-2004-2010_v6_850x600.svg
4675,vegetable-oil-production,undefined,cfb3b821b6bd31702e88189e4a3cd35a,vegetable-oil-production_v5_850x600.svg
1135,decade-in-which-smallpox-ceased-to-be-endemic-by-country,undefined,92fc819f6d7e197953974a223caf9687,decade-in-which-smallpox-ceased-to-be-endemic-by-country_v10_850x600.svg
5595,country-position-nuclear-weapons,undefined,069e6bdd79ef651f17c1384dcf6dedb1,country-position-nuclear-weapons_v42_850x600.svg
4447,low-carbon-electricity,undefined,fa3e601b66ad0e124f750a7967fdf6ae,low-carbon-electricity_v19_850x600.svg
6310,homicide-rate-by-weapon-used,undefined,fae2bfd0e5b7424f3d00077301080c4a,homicide-rate-by-weapon-used_v6_850x600.svg
297,human-development-index,undefined,3eb0a648ffa0bf2e6c22c63d0d1d78db,human-development-index_v11_850x600.svg
4827,child-mortality-rate-who-gho,undefined,af2907f2f84eab53e4c867d7483f60a5,child-mortality-rate-who-gho_v14_850x600.svg
4229,total-covid-tests-per-1000-exemplars,undefined,0bac7cadf850370b6fd7168a4829e7c2,total-covid-tests-per-1000-exemplars_v380_850x600.svg
3830,deaths-from-diabetes-by-type,StackedArea,a87ee56d0ebbf5bfa098ef5a6e5461ee,deaths-from-diabetes-by-type_v11_850x600.svg
3468,share-democracies-nondemocracies-bmr,StackedArea,b5eeddda9a51803cada048d571f7e80e,share-democracies-nondemocracies-bmr_v22_850x600.svg
2788,banana-production-by-region,StackedArea,f5d1dc8b1557c7eb37705afb96e958f2,banana-production-by-region_v5_850x600.svg
435,number-of-unsheltered-homeless-people-per-100000-population,undefined,d91472c328eaf4ffdd78372d2255c322,number-of-unsheltered-homeless-people-per-100000-population_v4_850x600.svg
607,social-expenditure-as-percentage-of-gdp,StackedArea,5fc89570901fbd7e8941cc5640215980,social-expenditure-as-percentage-of-gdp_v16_850x600.svg
2916,income-inequality-in-latin-america,undefined,6c36e80299f1b023e24aa01eadb21700,income-inequality-in-latin-america_v5_850x600.svg
1132,Projections-of-the-world-population-until-2100-by-the-Wittgenstein-Centre,undefined,6269ea7a08694be743f3e07797cc367a,Projections-of-the-world-population-until-2100-by-the-Wittgenstein-Centre_v3_850x600.svg
4440,primary-energy-consumption-from-solar,undefined,aaff5ce007348bc7a891e4ca94623cc9,primary-energy-consumption-from-solar_v13_850x600.svg
3665,mortality-neonatal-asphyxia-and-trauma,undefined,be55dfb2262db13ab6c693066c716a4a,mortality-neonatal-asphyxia-and-trauma_v16_850x600.svg
6125,death-rates-from-indoor-air-pollution-gbd,undefined,f6f3a013656da762cb2344471da39dc6,death-rates-from-indoor-air-pollution-gbd_v4_850x600.svg
3457,suffrage,undefined,45c79e4d0c1e0ea064c9981b3314beef,suffrage_v36_850x600.svg
1300,pirls-reading-assessment-average-score-for-fourth-graders,undefined,fbb04b1789d039f7a25d8d6f75274877,pirls-reading-assessment-average-score-for-fourth-graders_v5_850x600.svg
4672,exported-deforestation,undefined,dcf1eb3ab481cf2b27cf7a3a64a34029,exported-deforestation_v5_850x600.svg
3033,value-of-agricultural-production,undefined,3e1c564cb1f6576f4b44a13fc60214a8,value-of-agricultural-production_v6_850x600.svg
4216,income-support-covid,undefined,fb87cb830020e8bb7dec9ac69169fe44,income-support-covid_v2726_850x600.svg
4818,threatened-bird-species,undefined,c8a7d7c0891f199c02ac303a91a1bbd5,threatened-bird-species_v16_850x600.svg
1556,various-measures-of-national-savinginvestment-per-capita-in-international-dollars,undefined,f57e1ec7a8f76130852ed7220bfcc35e,various-measures-of-national-savinginvestment-per-capita-in-international-dollars_v5_850x600.svg
